anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,final_goals,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,initial_solution_cost,initial_solution_time_ms,ir_solver_arg,iterations_time_ms,iterations_used,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,refinement_input_cost,refinement_time_ms,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,sum_shortest_distances,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,15139,0,333.838,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_2,1,0,65751,16792,0,0,0,0,,206,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_2.yaml,h,1.5,0,1,1654,16793,15139,15139,0,1,,,,,,17,,,lacam_focal_h,1,20,,18,209322,0,7,,,9151,focal,focal,2,206,206,17,206,1,lacam_tapf,1,,exp2,206,,16779,209322,10.0,0,1,1,1,9.18277382850647
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_17,,,,,0,0,,,451 458 508 532 47 542 4 464 659 600 800 814 172 558 55,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_17.yaml,,,,,,,,,,,93,3.06,dbs_hungarian,9995.98,4258,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_17.matrix,ir,,15,,,,,,93,0.0,10000.0,,,17,93,,,,1,ir_tapf:dbs_hungarian,,,exp2,,79,,,10.0,,,,1,10.039608478546143
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_18,,,,,0,0,,,588 764 92 401 321 442 655 546 56 615 96 505 527 613 710,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_18.yaml,,,,,,,,,,,134,9.6,dbs_hungarian,9989.53,4035,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_18.matrix,ir,,15,,,,,,134,0.0,10000.0,,,18,134,,,,1,ir_tapf:dbs_hungarian,,,exp2,,116,,,10.0,,,,1,10.034170150756836
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_19,,,,,0,0,,,543 127 652 735 538 630 500 476 750 32 567 0 420 656 196,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_19.yaml,,,,,,,,,,,184,2.56,dbs_hungarian,9996.77,4456,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_15_test_19.matrix,ir,,15,,,,,,184,0.0,10000.0,,,19,184,,,,1,ir_tapf:dbs_hungarian,,,exp2,,124,,,10.0,,,,1,10.031906843185425
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_0,,,,,0,0,,,634 710 450 774 38 781 88 524 189 118 96 787 704 5 344 627 653 415 0 464,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_0.yaml,,,,,,,,,,,180,4.42,dbs_hungarian,9994.69,4493,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_0.matrix,ir,,20,,,,,,180,0.0,10000.0,,,0,180,,,,1,ir_tapf:dbs_hungarian,,,exp2,,158,,,10.0,,,,1,10.03256869316101
1,1,16,1,1.90676,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_3,1,0,55,15,0,0,2,1,,234,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_3.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_dfs,1,25,,16,375,0,3,,,2,dfs,dfs,3,235,234,15,234,1,lacam_tapf,1,,exp2,235,,0,375,10.0,0,1,1,1,0.024039745330810547
1,1,11197,1,136.887,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3,1,2825,57655,16367,0,0,1,1,,228,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3.yaml,h,1.5,0,1,2346,16385,11197,11197,0,1,,,,,,32,,,lacam_dfs,1,20,,33,181787,0,82,,,9113,dfs,dfs,3,245,228,32,228,1,lacam_tapf,1,,exp2,228,,0,181787,10.0,0,1,1,1,9.151487827301025
1,1,10716,1,139.926,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3,1,2625,55276,15574,0,0,1,1,,228,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3.yaml,h,1.5,0,1,2234,15575,10716,10716,0,1,,,,,,32,,,lacam_focal_h,1,20,,34,174078,0,82,,,9116,focal,focal,3,245,228,32,228,1,lacam_tapf,1,,exp2,228,,0,174078,10.0,0,1,1,1,9.150963544845581
1,1,16,1,2.58046,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_3,1,0,55,15,0,0,2,1,,234,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_3.yaml,h,1.5,0,1,0,16,16,16,0,1,,,,,,15,,,lacam_focal_h,1,25,,16,375,0,3,,,3,focal,focal,3,235,234,15,234,1,lacam_tapf,1,,exp2,235,,0,375,10.0,0,1,1,1,0.02516651153564453
1,1,12735,3207,255.272,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4,1,1416,60815,15745,0,0,0,0,,246,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4.yaml,h,1.5,0,1,1595,15764,12735,12735,0,1,,,,,,29,,,lacam_dfs,1,20,,30,195750,0,36,,,9124,dfs,dfs,4,259,246,29,246,1,lacam_tapf,1,,exp2,246,,0,195750,10.0,0,1,1,1,9.159109592437744
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_2,,,,,0,0,,,22 489 614 385 496 111 551 775 721 734 8 70 235 242 602 774 294 429 164 500,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_2.yaml,,,,,,,,,,,221,5.7,dbs_hungarian,9993.85,3932,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_2.matrix,ir,,20,,,,,,221,0.0,10000.0,,,2,221,,,,1,ir_tapf:dbs_hungarian,,,exp2,,160,,,10.0,,,,1,10.038408517837524
1,1,14145,3645,225.655,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4,1,1416,65522,17314,0,0,0,0,,246,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4.yaml,h,1.5,0,1,1754,17315,14145,14145,0,1,,,,,,29,,,lacam_focal_h,1,20,,30,216147,0,36,,,9167,focal,focal,4,259,246,29,246,1,lacam_tapf,1,,exp2,246,,0,216147,10.0,0,1,1,1,9.204965591430664
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_1,,,,,0,0,,,813 519 213 396 128 286 67 86 587 82 418 198 541 208 478 442 341 44 556 332,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_1.yaml,,,,,,,,,,,182,6.58,dbs_hungarian,9992.69,3946,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_1.matrix,ir,,20,,,,,,179,0.0,10000.0,,,1,179,,,,1,ir_tapf:dbs_hungarian,,,exp2,,140,,,10.0,,,,1,10.039061784744263
1,1,9738,6,105.86,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5,1,7320,67222,20163,0,0,0,0,,185,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5.yaml,h,1.5,0,1,3106,20170,9738,9738,0,1,,,,,,21,,,lacam_dfs,1,20,,22,172099,0,28,,,9098,dfs,dfs,5,192,185,21,185,1,lacam_tapf,1,,exp2,185,,29,172099,10.0,0,1,1,1,9.12647819519043
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3,,,,,0,0,,,66 21 502 639 104 399 424 42 410 733 2 84 49 259 799 33 72 13 515 435,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3.yaml,,,,,,,,,,,275,4.56,dbs_hungarian,9995.14,4843,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_3.matrix,ir,,20,,,,,,244,0.0,10000.0,,,3,244,,,,1,ir_tapf:dbs_hungarian,,,exp2,,150,,,10.0,,,,1,10.048705339431763
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4,,,,,0,0,,,559 61 83 226 788 400 663 194 545 56 465 333 184 96 562 141 808 55 431 827,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4.yaml,,,,,,,,,,,298,5.65,dbs_hungarian,9993.91,3740,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_4.matrix,ir,,20,,,,,,298,0.0,10000.0,,,4,298,,,,1,ir_tapf:dbs_hungarian,,,exp2,,185,,,10.0,,,,1,10.030016899108887
1,1,8024,0,91.5261,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5,1,1290,39310,12538,0,0,0,0,,185,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5.yaml,h,1.5,0,1,3225,12539,8024,8024,0,1,,,,,,21,,,lacam_focal_h,1,20,,939,153932,0,9,,,9071,focal,focal,5,192,185,21,185,1,lacam_tapf,1,,exp2,185,,36,153932,10.0,0,1,1,1,9.101880311965942
1,1,10100,0,224.442,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6,1,0,49052,12326,0,0,0,0,,182,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6.yaml,h,1.5,0,1,2227,12340,10100,10100,0,1,,,,,,18,,,lacam_dfs,1,20,,19,162136,0,4162,,,9101,dfs,dfs,6,182,182,18,182,1,lacam_tapf,1,,exp2,182,,1,162136,10.0,0,1,1,1,9.127805948257446
1,1,10723,0,238.973,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6,1,0,52677,13051,0,0,0,0,,182,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6.yaml,h,1.5,0,1,2329,13052,10723,10723,0,1,,,,,,18,,,lacam_focal_h,1,20,,19,170836,0,4311,,,9103,focal,focal,6,182,182,18,182,1,lacam_tapf,1,,exp2,182,,1,170836,10.0,0,1,1,1,9.13547968864441
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5,,,,,0,0,,,633 628 800 543 121 760 664 611 485 591 50 62 354 185 59 157 809 89 785 517,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5.yaml,,,,,,,,,,,173,4.27,dbs_hungarian,9995.02,4030,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_5.matrix,ir,,20,,,,,,173,0.0,10000.0,,,5,173,,,,1,ir_tapf:dbs_hungarian,,,exp2,,153,,,10.0,,,,1,10.029950380325317
1,1,9850,3285,212.913,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8,1,0,46127,13066,0,0,2,1,,235,4,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8.yaml,h,1.5,0,1,3217,13091,9850,9850,0,1,,,,,,34,,,lacam_dfs,1,20,,35,177301,0,51,,,9103,dfs,dfs,8,235,235,34,235,1,lacam_tapf,1,,exp2,235,,0,177301,10.0,0,1,1,1,9.138314247131348
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6,,,,,0,0,,,144 685 263 731 771 91 613 454 156 706 69 470 149 823 239 485 595 249 153 821,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6.yaml,,,,,,,,,,,182,6.85,dbs_hungarian,9992.23,4537,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_6.matrix,ir,,20,,,,,,182,0.0,10000.0,,,6,182,,,,1,ir_tapf:dbs_hungarian,,,exp2,,162,,,10.0,,,,1,10.037240266799927
1,1,11289,3645,192.1,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8,1,0,51524,14865,0,0,2,1,,235,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8.yaml,h,1.5,0,1,3577,14866,11289,11289,0,1,,,,,,34,,,lacam_focal_h,1,20,,35,200688,0,51,,,9102,focal,focal,8,235,235,34,235,1,lacam_tapf,1,,exp2,235,,0,200688,10.0,0,1,1,1,9.130375862121582
1,1,20,0,1.6718,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_9,1,0,71,19,0,0,0,0,,185,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_9.yaml,h,1.5,0,1,0,20,20,20,0,1,,,,,,19,,,lacam_dfs,1,25,,20,475,0,2,,,2,dfs,dfs,9,185,185,19,185,1,lacam_tapf,1,,exp2,185,,0,475,10.0,0,1,1,1,0.01650214195251465
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_7,,,,,0,0,,,786 753 442 482 194 515 409 472 578 366 642 388 540 789 306 354 395 716 727 413,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_7.yaml,,,,,,,,,,,206,3.43,dbs_hungarian,9996.34,3976,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_7.matrix,ir,,20,,,,,,206,0.0,10000.0,,,7,206,,,,1,ir_tapf:dbs_hungarian,,,exp2,,183,,,10.0,,,,1,10.033148527145386
1,1,20,0,2.01296,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_9,1,0,71,19,0,0,0,0,,185,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_9.yaml,h,1.5,0,1,0,20,20,20,0,1,,,,,,19,,,lacam_focal_h,1,25,,20,475,0,2,,,2,focal,focal,9,185,185,19,185,1,lacam_tapf,1,,exp2,185,,0,475,10.0,0,1,1,1,0.015592813491821289
1,1,10487,0,118.602,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9,1,1,47839,13023,0,0,0,0,,198,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9.yaml,h,1.5,0,1,2536,13031,10487,10487,0,1,,,,,,28,,,lacam_dfs,1,20,,29,175671,0,3,,,9099,dfs,dfs,9,208,198,28,198,1,lacam_tapf,1,,exp2,198,,12,175671,10.0,0,1,1,1,9.1307053565979
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8,,,,,0,0,,,86 12 521 365 562 550 156 528 77 389 495 686 556 712 141 797 20 407 188 486,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8.yaml,,,,,,,,,,,240,3.48,dbs_hungarian,9997.83,3801,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_8.matrix,ir,,20,,,,,,240,0.0,10000.0,,,8,240,,,,1,ir_tapf:dbs_hungarian,,,exp2,,201,,,10.0,,,,1,10.03626275062561
1,1,9040,0,130.303,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9,1,0,42549,11267,0,0,0,0,,198,6,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9.yaml,h,1.5,0,1,2228,11268,9040,9040,0,1,,,,,,28,,,lacam_focal_h,1,20,,9040,152752,0,3,,,9080,focal,focal,9,208,198,28,198,1,lacam_tapf,1,,exp2,198,,7,152752,10.0,0,1,1,1,9.109623432159424
1,1,17,0,1.61779,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_11,1,0,66,16,0,0,0,0,,205,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_11.yaml,h,1.5,0,1,0,17,17,17,0,1,,,,,,16,,,lacam_dfs,1,25,,17,400,0,1,,,2,dfs,dfs,11,205,205,16,205,1,lacam_tapf,1,,exp2,205,,0,400,10.0,0,1,1,1,0.02429676055908203
1,1,17,0,1.52581,paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_11,1,0,66,16,0,0,0,0,,205,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_25_test_11.yaml,h,1.5,0,1,0,17,17,17,0,1,,,,,,16,,,lacam_focal_h,1,25,,17,400,0,1,,,2,focal,focal,11,205,205,16,205,1,lacam_tapf,1,,exp2,205,,0,400,10.0,0,1,1,1,0.016887187957763672
1,1,8886,0,133.508,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10,1,4454,58116,15931,0,0,0,0,,187,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10.yaml,h,1.5,0,1,2592,15938,8886,8886,0,1,,,,,,30,,,lacam_dfs,1,20,,31,146253,0,3,,,9088,dfs,dfs,10,210,187,30,187,1,lacam_tapf,1,,exp2,187,,9,146253,10.0,0,1,1,1,9.119881868362427
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9,,,,,0,0,,,3 509 475 103 741 563 564 503 471 703 507 524 718 368 684 51 404 588 31 263,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9.yaml,,,,,,,,,,,206,4.08,dbs_hungarian,9995.12,4735,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_9.matrix,ir,,20,,,,,,206,0.0,10000.0,,,9,206,,,,1,ir_tapf:dbs_hungarian,,,exp2,,158,,,10.0,,,,1,10.02497410774231
1,1,7502,0,141.831,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10,1,855,34096,10214,0,0,0,0,,187,4,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10.yaml,h,1.5,0,1,1858,10215,7502,7502,0,1,,,,,,30,,,lacam_focal_h,1,20,,7502,124924,0,3,,,9071,focal,focal,10,210,187,30,187,1,lacam_tapf,1,,exp2,187,,5,124924,10.0,0,1,1,1,9.101607084274292
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10,,,,,0,0,,,478 2 602 460 766 45 607 80 212 641 516 543 338 789 698 515 144 661 171 608,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10.yaml,,,,,,,,,,,178,4.83,dbs_hungarian,9994.37,4057,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_10.matrix,ir,,20,,,,,,178,0.0,10000.0,,,10,178,,,,1,ir_tapf:dbs_hungarian,,,exp2,,157,,,10.0,,,,1,10.03226089477539
1,1,8430,0,95.9522,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11,1,2304,54422,13815,0,0,0,0,,188,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11.yaml,h,1.5,0,1,3082,13827,8430,8430,0,1,,,,,,23,,,lacam_dfs,1,20,,24,154820,0,11,,,9082,dfs,dfs,11,188,188,23,188,1,lacam_tapf,1,,exp2,188,,0,154820,10.0,0,1,1,1,9.119340658187866
1,1,8567,0,103.17,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11,1,2304,55154,13998,0,0,0,0,,188,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11.yaml,h,1.5,0,1,3128,13999,8567,8567,0,1,,,,,,23,,,lacam_focal_h,1,20,,24,157199,0,11,,,9090,focal,focal,11,188,188,23,188,1,lacam_tapf,1,,exp2,188,,0,157199,10.0,0,1,1,1,9.13066554069519
1,1,8961,2636,125.669,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12,1,2055,66362,13414,0,0,0,0,,188,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12.yaml,h,1.5,0,1,2399,13424,8961,8961,0,1,,,,,,23,,,lacam_dfs,1,20,,24,154391,0,29,,,9089,dfs,dfs,12,192,188,23,188,1,lacam_tapf,1,,exp2,188,,9,154391,10.0,0,1,1,1,9.12106204032898
1,1,9041,2685,126.287,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12,1,2055,66862,13514,0,0,0,0,,188,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12.yaml,h,1.5,0,1,2419,13515,9041,9041,0,1,,,,,,23,,,lacam_focal_h,1,20,,25,155691,0,29,,,9085,focal,focal,12,192,188,23,188,1,lacam_tapf,1,,exp2,188,,9,155691,10.0,0,1,1,1,9.118844985961914
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11,,,,,0,0,,,189 302 262 699 360 19 55 4 622 503 817 790 637 102 352 256 385 443 700 143,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11.yaml,,,,,,,,,,,190,4.51,dbs_hungarian,9994.84,3726,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_11.matrix,ir,,20,,,,,,190,0.0,10000.0,,,11,190,,,,1,ir_tapf:dbs_hungarian,,,exp2,,167,,,10.0,,,,1,10.033506393432617
1,2,11683,41,136.864,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13,1,28,58078,15560,0,0,2,1,,143,1,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13.yaml,h,1.5,0,1,3850,15577,11683,11683,0,2,,,,,,18,,,lacam_dfs,1,20,,20,204339,0,1573,,,9127,dfs,dfs,13,149,141,18,141,1,lacam_tapf,1,,exp2,145,,0,204339,10.0,0,1,1,1,9.167232275009155
1,2,12342,41,148.844,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13,1,28,60550,16384,0,0,2,1,,143,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13.yaml,h,1.5,0,1,4015,16386,12342,12342,0,2,,,,,,18,,,lacam_focal_h,1,20,,24,214227,0,1573,,,9125,focal,focal,13,149,141,18,141,1,lacam_tapf,1,,exp2,145,,0,214227,10.0,0,1,1,1,9.1558256149292
1,1,9816,1,106.921,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_14,1,1158,63955,13677,0,0,1,1,,215,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_14.yaml,h,1.5,0,1,2704,13690,9816,9816,0,1,,,,,,43,,,lacam_dfs,1,20,,44,162821,0,4,,,9099,dfs,dfs,14,229,215,43,215,1,lacam_tapf,1,,exp2,215,,19,162821,10.0,0,1,1,1,9.13366436958313
1,1,7837,1,115.729,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_14,1,9465,87043,19445,0,0,1,1,,215,2,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_14.yaml,h,1.5,0,1,2144,19446,7837,7837,0,1,,,,,,43,,,lacam_focal_h,1,20,,7837,129185,0,4,,,9076,focal,focal,14,229,215,43,215,1,lacam_tapf,1,,exp2,215,,15,129185,10.0,0,1,1,1,9.103556632995605
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12,,,,,0,0,,,751 599 497 61 657 158 57 611 225 541 326 615 723 201 92 516 545 593 45 477,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12.yaml,,,,,,,,,,,221,3.9,dbs_hungarian,9995.73,4760,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_12.matrix,ir,,20,,,,,,221,0.0,10000.0,,,12,221,,,,1,ir_tapf:dbs_hungarian,,,exp2,,158,,,10.0,,,,1,10.040486574172974
,,,,,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13,,,,,0,0,,,813 161 2 160 708 107 811 326 802 261 435 438 292 519 817 500 47 516 672 179,,,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13.yaml,,,,,,,,,,,151,3.88,dbs_hungarian,9995.24,4340,,,build/results/symbotic_exp2_ir_lacam_tapf_10s_adaptive/converted/yaml_to_matrix/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_13.matrix,ir,,20,,,,,,151,0.0,10000.0,,,13,151,,,,1,ir_tapf:dbs_hungarian,,,exp2,,136,,,10.0,,,,1,10.032760620117188
1,1,7709,433,181.671,paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_15,1,5811,59626,17272,0,0,1,1,,248,3,/media/project0/yimin/lacam_tapf_itacbs_data/paper_symbotic_39_37_ratio_060/symbotic_agents_20_test_15.yaml,h,1.5,0,1,3753,17292,7709,7709,0,1,,,,,,53,,,lacam_dfs,1,20,,54,149230,0,7,,,9075,dfs,dfs,15,255,248,53,248,1,lacam_tapf,1,,exp2,255,,17,149230,10.0,0,1,1,1,9.106456995010376
