anytime,anytime_cost_updates,assignment_calls,assignment_changes,assignment_time_ms,case_id,collision_free,constraint_failures,constraints_generated,constraints_popped,exit_code,external_timed_out,final_agent_assignment_changes,final_assignment_changes,first_solution_cost,first_solution_time_ms,fixture_file,focal_tie_break,focal_weight,force_full_assignment,goal_valid,hl_duplicate_configs,hl_loop_iterations,hl_nodes_created,hl_nodes_explored,hl_reinsertions,incumbent_updates,makespan,map_file,matrix_file,method,moves_valid,num_agents,num_unique_tasks,open_max_size,pibt_calls,pibt_failures,pibt_recursions,runtime_ms,search_mode,search_mode_arg,seed,soc,solution_cost,solution_depth,solution_parent_edge_cost,solved,solver,start_valid,stderr,suite,sum_of_loss,swap_applied,swap_checks,time_limit,timed_out,unique_goal_assignment,valid_instance,valid_solution,wall_time_s
1,1,3650,7,63.4946,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_5,1,18753,84561,23851,0,0,22,7,3923,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_5.yaml,h,1.5,0,1,1449,23871,3650,3650,0,1,99,,,lacam_dfs,1,120,,100,1064023,5730,1014,9056,dfs,dfs,5,4560,3923,99,3923,1,lacam_tapf,1,,exp1,3923,366,1064023,10.0,0,1,1,1,9.111052751541138
1,1,3793,8,66.6187,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_9,1,6945,41431,12110,0,0,23,8,3932,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_9.yaml,h,1.5,0,1,1373,12129,3793,3793,0,1,106,,,lacam_dfs,1,120,,107,585569,13,875,9057,dfs,dfs,9,4524,3932,106,3932,1,lacam_tapf,1,,exp1,3932,235,585569,10.0,0,1,1,1,9.105830907821655
1,1,4040,1,58.1533,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_6,1,8824,50512,14585,0,0,2,1,3780,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_6.yaml,h,1.5,0,1,1722,14602,4040,4040,0,1,109,,,lacam_dfs,1,120,,110,651355,10,849,9055,dfs,dfs,6,4419,3780,109,3780,1,lacam_tapf,1,,exp1,3780,183,651355,10.0,0,1,1,1,9.111828327178955
1,1,4678,1,265.378,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_6,1,0,27513,5702,0,0,2,1,3780,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_6.yaml,h,1.5,0,1,1025,5703,4678,4678,0,1,109,,,lacam_focal_h,1,120,,4678,630121,8,35001,9058,focal,focal,6,4419,3780,109,3780,1,lacam_tapf,1,,exp1,3780,22555,630121,10.0,0,1,1,1,9.112138748168945
1,1,3382,0,62.6859,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_12,1,9432,43710,14441,0,0,0,0,4340,21,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_12.yaml,h,1.5,0,1,1628,14458,3382,3382,0,1,132,,,lacam_dfs,1,120,,133,566766,12,979,9055,dfs,dfs,12,5302,4340,132,4340,1,lacam_tapf,1,,exp1,4340,240,566766,10.0,0,1,1,1,9.10496711730957
1,1,3467,8,62.9031,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_10,1,12867,54521,17941,0,0,16,8,3459,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_10.yaml,h,1.5,0,1,1608,17942,3467,3467,0,1,70,,,lacam_focal_h,1,120,,75,764882,2253,1140,9060,focal,focal,10,4088,3459,70,3459,1,lacam_tapf,1,,exp1,3480,414,764882,10.0,0,1,1,1,9.112180233001709
1,1,3631,1,76.1834,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_0,1,5724,33261,10651,0,0,2,1,4042,21,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_0.yaml,h,1.5,0,1,1297,10671,3631,3631,0,1,116,,,lacam_dfs,1,130,,117,613473,8,855,9046,dfs,dfs,0,4725,4042,116,4042,1,lacam_tapf,1,,exp1,4042,202,613473,10.0,0,1,1,1,9.096611976623535
1,1,4638,6,67.5732,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_18,1,15722,79484,21611,0,0,12,6,3129,11,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_18.yaml,h,1.5,0,1,1252,21630,4638,4638,0,1,97,,,lacam_dfs,1,110,,98,607809,34,700,9077,dfs,dfs,18,3795,3129,97,3129,1,lacam_tapf,1,,exp1,3141,161,607809,10.0,0,1,1,1,9.145356893539429
1,1,3557,6,63.3572,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_19,1,0,14762,4881,0,0,13,6,3762,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_19.yaml,h,1.5,0,1,1325,4887,3557,3557,0,1,115,,,lacam_dfs,1,120,,116,556713,13,721,9053,dfs,dfs,19,4690,3762,115,3762,1,lacam_tapf,1,,exp1,3774,150,556713,10.0,0,1,1,1,9.097376585006714
1,1,3670,7,62.1375,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_11,1,10070,47418,15454,0,0,19,7,4264,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_11.yaml,h,1.5,0,1,1715,15464,3670,3670,0,1,115,,,lacam_dfs,1,120,,116,645324,1583,1145,9055,dfs,dfs,11,5216,4264,115,4264,1,lacam_tapf,1,,exp1,4320,625,645324,10.0,0,1,1,1,9.111400127410889
1,1,3769,3,80.5017,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_7,1,31520,120399,37009,0,0,7,3,3806,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_7.yaml,h,1.5,0,1,1721,37023,3769,3769,0,1,94,,,lacam_dfs,1,120,,95,717947,2237,1144,9057,dfs,dfs,7,4386,3806,94,3806,1,lacam_tapf,1,,exp1,3807,224,717947,10.0,0,1,1,1,9.121366500854492
1,1,4771,193,78.1574,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_1,1,5252,33600,10980,0,0,18,9,4811,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_1.yaml,h,1.5,0,1,958,10998,4771,4771,0,1,199,,,lacam_dfs,1,120,,200,675392,218,3535,9074,dfs,dfs,1,6696,4811,199,4811,1,lacam_tapf,1,,exp1,4928,362,675392,10.0,0,1,1,1,9.137141466140747
1,1,4254,3,77.9016,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_15,1,437,22808,5916,0,0,9,3,3505,13,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_15.yaml,h,1.5,0,1,1226,5925,4254,4254,0,1,75,,,lacam_dfs,1,120,,76,646376,436,672,9062,dfs,dfs,15,3972,3505,75,3505,1,lacam_tapf,1,,exp1,3505,188,646376,10.0,0,1,1,1,9.11038327217102
1,1,4399,4303,310.061,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_13,1,0,20709,5430,0,0,21,9,3760,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_13.yaml,h,1.5,0,1,1032,5431,4399,4399,0,1,104,,,lacam_focal_h,1,120,,4399,592221,15,39447,9061,focal,focal,13,4686,3760,104,3760,1,lacam_tapf,1,,exp1,3802,26866,592221,10.0,0,1,1,1,9.115561723709106
1,1,3572,8,59.8582,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_10,1,13776,57839,19047,0,0,16,8,3459,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_10.yaml,h,1.5,0,1,1700,19061,3572,3572,0,1,70,,,lacam_dfs,1,120,,71,796352,2352,1140,9062,dfs,dfs,10,4088,3459,70,3459,1,lacam_tapf,1,,exp1,3480,414,796352,10.0,0,1,1,1,9.121971130371094
1,1,4217,6,66.0624,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_8,1,13028,63366,18513,0,0,15,6,4094,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_8.yaml,h,1.5,0,1,1269,18528,4217,4217,0,1,193,,,lacam_dfs,1,120,,194,621978,6,879,9060,dfs,dfs,8,4920,4094,193,4094,1,lacam_tapf,1,,exp1,4103,270,621978,10.0,0,1,1,1,9.125733375549316
1,1,6853,1,279.399,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_14,1,0,26870,7493,0,0,2,1,3295,12,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_14.yaml,h,1.5,0,1,641,7494,6853,6853,0,1,86,,,lacam_focal_h,1,110,,6853,767502,4,52530,9110,focal,focal,14,3895,3295,86,3295,1,lacam_tapf,1,,exp1,3297,42523,767502,10.0,0,1,1,1,9.17823314666748
1,1,8546,5,290.061,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_9,1,0,28855,8940,0,0,15,5,3538,13,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_9.yaml,h,1.5,0,1,395,8941,8546,8546,0,1,107,,,lacam_focal_h,1,110,,8546,914701,3723,50079,9132,focal,focal,9,4351,3538,107,3538,1,lacam_tapf,1,,exp1,3544,26692,914701,10.0,0,1,1,1,9.204133033752441
1,1,4073,5,67.118,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_4,1,31150,164967,36457,0,0,16,5,3653,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_4.yaml,h,1.5,0,1,1235,36472,4073,4073,0,1,109,,,lacam_dfs,1,120,,110,937148,3474,771,9064,dfs,dfs,4,4591,3653,109,3653,1,lacam_tapf,1,,exp1,3654,294,937148,10.0,0,1,1,1,9.140846014022827
1,1,8723,2,260.934,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_2,1,4371,54943,13462,0,0,4,2,3437,21,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_2.yaml,h,1.5,0,1,369,13463,8723,8723,0,1,108,,,lacam_focal_h,1,110,,8723,997147,8987,28208,9147,focal,focal,2,3978,3437,108,3437,1,lacam_tapf,1,,exp1,3437,23814,997147,10.0,0,1,1,1,9.245584487915039
1,1,5093,9,232.265,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_1,1,0,17527,5819,0,0,22,9,4957,26,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_1.yaml,h,1.5,0,1,727,5820,5093,5093,0,1,138,,,lacam_focal_h,1,130,,5093,708805,20,22390,9062,focal,focal,1,6226,4957,138,4957,1,lacam_tapf,1,,exp1,5090,17925,708805,10.0,0,1,1,1,9.11252498626709
1,1,3938,1,72.3116,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_16,1,39308,148610,44519,0,0,3,1,3702,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_16.yaml,h,1.5,0,1,1274,44530,3938,3938,0,1,96,,,lacam_dfs,1,120,,97,595466,95,757,9056,dfs,dfs,16,4195,3702,96,3702,1,lacam_tapf,1,,exp1,3706,252,595466,10.0,0,1,1,1,9.124289989471436
1,1,7085,1464,259.994,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_0,1,0,27990,7570,0,0,8,4,3635,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_0.yaml,h,1.5,0,1,486,7571,7085,7085,0,1,106,,,lacam_focal_h,1,120,,7085,853296,1,36610,9090,focal,focal,0,4559,3635,106,3635,1,lacam_tapf,1,,exp1,3714,44193,853296,10.0,0,1,1,1,9.157314538955688
1,1,6355,4,351.557,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_3,1,742,23204,7562,0,0,11,4,3447,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_3.yaml,h,1.5,0,1,466,7563,6355,6355,0,1,78,,,lacam_focal_h,1,120,,6355,729636,5,51286,9090,focal,focal,3,3932,3447,78,3447,1,lacam_tapf,1,,exp1,3453,60884,729636,10.0,0,1,1,1,9.14986538887024
1,1,6847,6,257.802,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_18,1,1728,28283,9356,0,0,12,6,3129,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_18.yaml,h,1.5,0,1,782,9357,6847,6847,0,1,97,,,lacam_focal_h,1,110,,6847,853186,1735,24286,9108,focal,focal,18,3795,3129,97,3129,1,lacam_tapf,1,,exp1,3141,27038,853186,10.0,0,1,1,1,9.170947551727295
1,1,6129,2,176.844,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_14,1,5935,39425,13110,0,0,4,2,3547,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_14.yaml,h,1.5,0,1,1047,13111,6129,6129,0,1,104,,,lacam_focal_h,1,120,,6129,873764,11456,55991,9072,focal,focal,14,4038,3547,104,3547,1,lacam_tapf,1,,exp1,3553,18932,873764,10.0,0,1,1,1,9.130650520324707
1,1,9819,8,357.777,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_6,1,0,34636,10143,0,0,20,8,3023,10,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_6.yaml,h,1.5,0,1,325,10144,9819,9819,0,1,71,,,lacam_focal_h,1,110,,9819,1042158,5,40704,9153,focal,focal,6,3446,3023,71,3023,1,lacam_tapf,1,,exp1,3024,10151,1042158,10.0,0,1,1,1,9.234479665756226
1,1,4510,8,79.1842,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_18,1,23381,144171,29054,0,0,17,8,4983,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_18.yaml,h,1.5,0,1,1164,29072,4510,4510,0,1,145,,,lacam_dfs,1,120,,146,651234,377,2596,9060,dfs,dfs,18,6245,4983,145,4983,1,lacam_tapf,1,,exp1,5009,274,651234,10.0,0,1,1,1,9.125685691833496
1,1,8398,0,434.031,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_12,1,2520,36105,11207,0,0,0,0,4340,21,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_12.yaml,h,1.5,0,1,290,11208,8398,8398,0,1,132,,,lacam_focal_h,1,120,,8397,972490,12,82156,9082,focal,focal,12,5302,4340,132,4340,1,lacam_tapf,1,,exp1,4340,51570,972490,10.0,0,1,1,1,9.140007257461548
1,1,5435,9,122.051,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_1,1,10500,75362,16979,0,0,22,9,4957,28,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_1.yaml,h,1.5,0,1,1045,16998,5435,5435,0,1,138,,,lacam_dfs,1,130,,139,797016,27,7089,9072,dfs,dfs,1,6226,4957,138,4957,1,lacam_tapf,1,,exp1,5090,5767,797016,10.0,0,1,1,1,9.125571489334106
1,1,11563,13,588.624,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_5,1,0,41632,11790,0,0,26,13,3884,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_5.yaml,h,1.5,0,1,228,11791,11563,11563,0,1,134,,,lacam_focal_h,1,110,,11562,1197489,6,91516,9164,focal,focal,5,4468,3884,134,3884,1,lacam_tapf,1,,exp1,3913,58513,1197489,10.0,0,1,1,1,9.253241539001465
1,1,9359,6,403.055,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_8,1,0,29868,9935,0,0,15,6,4094,24,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_8.yaml,h,1.5,0,1,577,9936,9359,9359,0,1,193,,,lacam_focal_h,1,120,,9359,1108696,2,59778,9097,focal,focal,8,4920,4094,193,4094,1,lacam_tapf,1,,exp1,4103,23325,1108696,10.0,0,1,1,1,9.153667688369751
1,1,8615,2843,465.498,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_16,1,0,41177,9020,0,0,12,5,3604,15,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_16.yaml,h,1.5,0,1,406,9021,8615,8615,0,1,165,,,lacam_focal_h,1,110,,8615,892383,11,72606,9131,focal,focal,16,4375,3604,165,3604,1,lacam_tapf,1,,exp1,3649,53336,892383,10.0,0,1,1,1,9.186144590377808
1,1,9801,2969,493.651,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_17,1,2211,43195,12234,0,0,10,5,4649,23,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_17.yaml,h,1.5,0,1,223,12235,9801,9801,0,1,162,,,lacam_focal_h,1,120,,9801,1122104,7,95012,9096,focal,focal,17,5791,4649,162,4649,1,lacam_tapf,1,,exp1,4650,29881,1122104,10.0,0,1,1,1,9.143248558044434
1,1,9546,1,549.664,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_16,1,0,29876,9843,0,0,3,1,3702,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_16.yaml,h,1.5,0,1,298,9844,9546,9546,0,1,96,,,lacam_focal_h,1,120,,9546,1058535,7,79721,9097,focal,focal,16,4195,3702,96,3702,1,lacam_tapf,1,,exp1,3706,84198,1058535,10.0,0,1,1,1,9.146109819412231
1,1,13693,3,696.302,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_15,1,0,43035,13805,0,0,6,3,3655,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_15.yaml,h,1.5,0,1,113,13806,13693,13693,0,1,107,,,lacam_focal_h,1,110,,13692,1396562,18,64422,9137,focal,focal,15,4191,3655,107,3655,1,lacam_tapf,1,,exp1,3685,55885,1396562,10.0,0,1,1,1,9.20431900024414
1,1,15111,6,657.219,Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_3,1,5364,70319,20488,0,0,20,6,3285,12,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_110_test_3.yaml,h,1.5,0,1,14,20489,15111,15111,0,1,72,,,lacam_focal_h,1,110,,15111,1644509,21463,240860,9192,focal,focal,3,3801,3285,72,3285,1,lacam_tapf,1,,exp1,3285,111677,1644509,10.0,0,1,1,1,9.272936582565308
1,1,11148,9,585.176,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_1,1,4274,47696,15554,0,0,18,9,4811,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_1.yaml,h,1.5,0,1,133,15555,11148,11148,0,1,199,,,lacam_focal_h,1,120,,11147,1410076,11039,111221,9121,focal,focal,1,6696,4811,199,4811,1,lacam_tapf,1,,exp1,4928,48957,1410076,10.0,0,1,1,1,9.178967237472534
1,1,11183,5281,663.384,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_18,1,15499,82583,26716,0,0,17,8,4983,22,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_18.yaml,h,1.5,0,1,35,26717,11183,11183,0,1,145,,,lacam_focal_h,1,120,,11183,1483164,28613,172065,9097,focal,focal,18,6245,4983,145,4983,1,lacam_tapf,1,,exp1,5009,90042,1483164,10.0,0,1,1,1,9.149753332138062
1,1,11807,8,427.005,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_9,1,2122,59761,14143,0,0,23,8,3932,15,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_9.yaml,h,1.5,0,1,215,14144,11807,11807,0,1,106,,,lacam_focal_h,1,120,,11807,1386378,15321,95939,9126,focal,focal,9,4524,3932,106,3932,1,lacam_tapf,1,,exp1,3932,56158,1386378,10.0,0,1,1,1,9.1786048412323
1,1,13706,1381,644.93,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_4,1,7032,72128,20757,0,0,16,5,3653,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_4.yaml,h,1.5,0,1,20,20758,13706,13706,0,1,109,,,lacam_focal_h,1,120,,13705,1642918,12117,132001,9136,focal,focal,4,4591,3653,109,3653,1,lacam_tapf,1,,exp1,3654,75418,1642918,10.0,0,1,1,1,9.190423250198364
1,1,14691,6,590.895,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_19,1,4893,69533,20275,0,0,13,6,3762,18,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_19.yaml,h,1.5,0,1,692,20276,14691,14691,0,1,115,,,lacam_focal_h,1,120,,14691,1711103,19970,91088,9118,focal,focal,19,4690,3762,115,3762,1,lacam_tapf,1,,exp1,3774,121698,1711103,10.0,0,1,1,1,9.167149066925049
1,1,14215,3,1059.9,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_7,1,0,49455,14280,0,0,7,3,3806,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_7.yaml,h,1.5,0,1,66,14281,14215,14215,0,1,94,,,lacam_focal_h,1,120,,14214,1568530,7,183162,9142,focal,focal,7,4386,3806,94,3806,1,lacam_tapf,1,,exp1,3807,127898,1568530,10.0,0,1,1,1,9.189420700073242
1,1,17251,6270,915.894,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_11,1,0,73523,17266,0,0,19,7,4264,16,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_11.yaml,h,1.5,0,1,16,17267,17251,17251,0,1,115,,,lacam_focal_h,1,120,,17250,1883767,663,127479,9129,focal,focal,11,5216,4264,115,4264,1,lacam_tapf,1,,exp1,4320,112052,1883767,10.0,0,1,1,1,9.180770874023438
1,1,16158,1,1051.53,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_0,1,0,51580,16184,0,0,2,1,4042,15,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_0.yaml,h,1.5,0,1,27,16185,16158,16158,0,1,116,,,lacam_focal_h,1,130,,16157,1904348,8,129324,9120,focal,focal,0,4725,4042,116,4042,1,lacam_tapf,1,,exp1,4042,112678,1904348,10.0,0,1,1,1,9.167722463607788
1,1,16546,13833,973.616,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_5,1,0,57873,16568,0,0,22,7,3923,17,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_5.yaml,h,1.5,0,1,23,16569,16546,16546,0,1,99,,,lacam_focal_h,1,120,,16545,1793556,13,203871,9139,focal,focal,5,4560,3923,99,3923,1,lacam_tapf,1,,exp1,3923,106154,1793556,10.0,0,1,1,1,9.193245887756348
1,1,14706,3337,947.432,Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_15,1,0,52502,14767,0,0,9,3,3505,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_120_test_15.yaml,h,1.5,0,1,62,14768,14706,14706,0,1,75,,,lacam_focal_h,1,120,,14706,1607402,3,133681,9135,focal,focal,15,3972,3505,75,3505,1,lacam_tapf,1,,exp1,3505,73625,1607402,10.0,0,1,1,1,9.175841331481934
1,1,4145,27,83.9491,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_2,1,6827,37224,12372,0,0,78,27,5501,64,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_2.yaml,h,1.5,0,1,1401,12392,4145,4145,0,1,308,,,lacam_dfs,1,130,,309,718202,407,1401,9063,dfs,dfs,2,7643,5501,308,5501,1,lacam_tapf,1,,exp1,5558,467,718202,10.0,0,1,1,1,9.110090494155884
1,8,4575,7,79.8936,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_7,1,2592,29563,9056,0,0,17,7,3811,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_7.yaml,h,1.5,0,1,1890,9076,4575,4575,0,1,77,,,lacam_dfs,1,130,,78,795740,5,2983,9050,dfs,dfs,7,4533,3810,77,3810,1,lacam_tapf,1,,exp1,3843,685,795740,10.0,0,1,1,1,9.09154748916626
1,1,4958,8,88.3081,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_3,1,5327,38763,11433,0,0,17,8,4413,29,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_3.yaml,h,1.5,0,1,1149,11447,4958,4958,0,1,146,,,lacam_dfs,1,130,,147,754215,14,1072,9078,dfs,dfs,3,5389,4413,146,4413,1,lacam_tapf,1,,exp1,4419,255,754215,10.0,0,1,1,1,9.142305850982666
1,1,3417,7,67.2899,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_8,1,12609,54028,17655,0,0,19,7,4748,23,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_8.yaml,h,1.5,0,1,1630,17670,3417,3417,0,1,164,,,lacam_dfs,1,130,,165,621626,6,1097,9055,dfs,dfs,8,5683,4748,164,4748,1,lacam_tapf,1,,exp1,4756,277,621626,10.0,0,1,1,1,9.108989238739014
1,1,4741,4,250.321,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_4,1,225,25717,6177,0,0,8,4,4167,27,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_4.yaml,h,1.5,0,1,1212,6178,4741,4741,0,1,126,,,lacam_focal_h,1,130,,4741,749319,240,27090,9070,focal,focal,4,5199,4167,126,4167,1,lacam_tapf,1,,exp1,4168,6216,749319,10.0,0,1,1,1,9.123667478561401
1,1,3673,10,66.7879,Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_9,1,22516,100071,27585,0,0,27,10,3899,14,/media/project0/yimin/lacam_tapf_itacbs_data/Paper_symbotic_39_37_gp_5/symbotic_agents_130_test_9.yaml,h,1.5,0,1,1397,27603,3673,3673,0,1,94,,,lacam_dfs,1,130,,95,622240,18,868,9060,dfs,dfs,9,4823,3899,94,3899,1,lacam_tapf,1,,exp1,3912,100,622240,10.0,0,1,1,1,9.10757565498352
