case_agents,case_test,collision_free,exit_code,first_error,instance_file,itacbs_TA_runtime_ms,itacbs_firstconflict_runtime_ms,itacbs_lowLevelExpanded,itacbs_lowlevel_search_time_ms,itacbs_newnode_runtime_ms,itacbs_numTaskAssignmentChanged,itacbs_numTaskAssignments,itacbs_total_lowlevel_node,makespan,map_file,num_agents,num_unique_tasks,potential_goals_avg,potential_goals_max,potential_goals_min,runtime_ms,seed,soc,solved,solver,stderr,timed_out,valid_solution,wall_time_s
45,3,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_45_test_3.yaml,34.1929,396.903,675091,1392.1699999999998,4886.76,650,3199,4119,22,symbotic.map,45,466,16.0,16,16,7750.51,3,361,1,itacbs,,0,1,8.106430292129517
35,19,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_19.yaml,43.0735,425.08099999999996,908075,1663.46,5429.04,400,5434,6303,18,symbotic.map,35,426,16.0,16,16,8177.9,19,299,1,itacbs,,0,1,8.50335168838501
15,0,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_0.yaml,0.114678,0.052069,7095,6.51729,0.000451,0,1,1,14,symbotic.map,15,168,16.0,16,16,6.7652399999999995,0,105,1,itacbs,,0,1,0.02462911605834961
15,1,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_1.yaml,0.369471,0.091914,7347,7.94219,0.12542799999999998,0,2,3,22,symbotic.map,15,162,16.0,16,16,8.65438,1,119,1,itacbs,,0,1,0.032097578048706055
25,14,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_14.yaml,,,,,,,,,,symbotic.map,25,316,16.0,16,16,,14,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_25_test_14.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_25_test_14.out.yaml']' timed out after 10.0 seconds",1,0,10.381966590881348
15,2,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_2.yaml,0.185722,0.15623599999999999,7999,16.617900000000002,0.093246,1,4,5,18,symbotic.map,15,167,16.0,16,16,17.5248,2,121,1,itacbs,,0,1,0.04919600486755371
15,3,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_3.yaml,0.666996,0.10016,6854,8.894549999999999,0.256527,0,3,3,19,symbotic.map,15,168,16.0,16,16,10.1409,3,155,1,itacbs,,0,1,0.06781363487243652
15,4,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_4.yaml,0.5519379999999999,0.087035,6567,10.8326,0.00019,0,1,1,23,symbotic.map,15,169,16.0,16,16,12.287899999999999,4,119,1,itacbs,,0,1,0.10413336753845215
15,5,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_5.yaml,0.631279,0.214736,12311,29.5639,4.17819,3,26,29,13,symbotic.map,15,171,16.0,16,16,35.9356,5,69,1,itacbs,,0,1,0.08870339393615723
15,6,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_6.yaml,0.24446500000000002,0.054984,7421,9.49034,0.000211,0,1,1,15,symbotic.map,15,169,16.0,16,16,10.172799999999999,6,99,1,itacbs,,0,1,0.06911897659301758
15,7,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_7.yaml,0.44282,0.049213,6648,9.599210000000001,0.00017999999999999998,0,1,1,14,symbotic.map,15,167,16.0,16,16,10.763399999999999,7,118,1,itacbs,,0,1,0.054949045181274414
15,8,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_8.yaml,0.636339,0.051037,6710,11.6177,0.00035999999999999997,0,1,1,12,symbotic.map,15,167,16.0,16,16,12.9906,8,91,1,itacbs,,0,1,0.0576171875
15,10,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_10.yaml,0.389521,0.42418700000000004,10705,16.1844,2.7185400000000004,0,25,27,19,symbotic.map,15,163,16.0,16,16,20.7314,10,138,1,itacbs,,0,1,0.06230449676513672
15,11,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_11.yaml,0.251928,0.118935,6898,12.7274,7.027839999999999,3,7,7,13,symbotic.map,15,165,16.0,16,16,21.1919,11,104,1,itacbs,,0,1,0.055892229080200195
15,9,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_9.yaml,0.849348,3.34454,30300,55.0172,131.11100000000002,48,151,161,15,symbotic.map,15,172,16.0,16,16,195.332,9,137,1,itacbs,,0,1,0.25621461868286133
15,13,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_13.yaml,0.656327,0.052961,7138,11.9803,0.0006209999999999999,0,1,1,15,symbotic.map,15,170,16.0,16,16,13.0213,13,104,1,itacbs,,0,1,0.04875946044921875
15,14,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_14.yaml,0.6583910000000001,0.316692,11919,27.124100000000002,14.449,0,30,33,14,symbotic.map,15,174,16.0,16,16,43.6294,14,100,1,itacbs,,0,1,0.11728930473327637
15,15,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_15.yaml,0.73171,1.98919,19567,30.7691,26.6142,23,125,147,15,symbotic.map,15,163,16.0,16,16,64.02850000000001,15,104,1,itacbs,,0,1,0.14067864418029785
15,12,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_12.yaml,2.2381599999999997,3.56488,153542,225.892,83.3744,10,435,435,18,symbotic.map,15,166,16.0,16,16,325.62,12,142,1,itacbs,,0,1,0.4236476421356201
30,6,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_6.yaml,,,,,,,,,,symbotic.map,30,370,16.0,16,16,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_6.out.yaml']' timed out after 10.0 seconds",1,0,11.317327976226807
30,0,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_0.yaml,,,,,,,,,,symbotic.map,30,378,16.0,16,16,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_0.out.yaml']' timed out after 10.0 seconds",1,0,11.571516990661621
15,17,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_17.yaml,0.147251,0.136148,7250,11.0355,0.336169,1,3,3,22,symbotic.map,15,161,16.0,16,16,12.169599999999999,17,129,1,itacbs,,0,1,0.07531070709228516
15,19,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_19.yaml,0.17454,0.11305499999999999,7344,12.1321,0.659332,2,5,5,16,symbotic.map,15,166,16.0,16,16,13.9444,19,90,1,itacbs,,0,1,0.06419181823730469
30,2,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_2.yaml,,,,,,,,,,symbotic.map,30,357,16.0,16,16,,2,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_2.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_2.out.yaml']' timed out after 10.0 seconds",1,0,11.77338457107544
15,16,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_16.yaml,0.156506,0.149254,8269,44.8881,1.2800699999999998,1,7,7,19,symbotic.map,15,165,16.0,16,16,47.0906,16,143,1,itacbs,,0,1,0.148345947265625
30,9,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_9.yaml,,,,,,,,,,symbotic.map,30,366,16.0,16,16,,9,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_9.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_9.out.yaml']' timed out after 10.0 seconds",1,0,11.898882627487183
20,1,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_1.yaml,1.85102,0.229446,9624,17.9887,3.23821,1,12,13,16,symbotic.map,20,214,16.0,16,16,24.4588,1,151,1,itacbs,,0,1,0.08257555961608887
20,2,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_2.yaml,0.599379,0.486834,10623,17.2566,2.18559,5,9,9,25,symbotic.map,20,215,16.0,16,16,21.504700000000003,2,178,1,itacbs,,0,1,0.07927894592285156
20,5,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_5.yaml,0.659102,0.090362,8203,13.799199999999999,0.00022,0,1,1,14,symbotic.map,20,220,16.0,16,16,15.4166,5,138,1,itacbs,,0,1,0.09734153747558594
20,3,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_3.yaml,0.747089,0.459433,10418,15.91,2.7037400000000003,3,9,9,21,symbotic.map,20,214,16.0,16,16,21.1942,3,173,1,itacbs,,0,1,0.09724020957946777
20,6,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_6.yaml,0.7394940000000001,0.149573,9597,15.268699999999999,1.30033,0,5,5,19,symbotic.map,20,217,16.0,16,16,18.377299999999998,6,146,1,itacbs,,0,1,0.13051581382751465
20,7,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_7.yaml,0.9970420000000001,0.471568,12122,27.3948,26.5734,2,21,21,16,symbotic.map,20,217,16.0,16,16,56.68,7,147,1,itacbs,,0,1,0.1606922149658203
20,4,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_4.yaml,0.47906,0.14057699999999998,8676,13.986,0.00022,0,1,1,22,symbotic.map,20,210,16.0,16,16,15.448,4,157,1,itacbs,,0,1,0.08169293403625488
15,18,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_15_test_18.yaml,3.68651,29.1907,221944,356.517,297.65999999999997,107,1270,1621,18,symbotic.map,15,161,16.0,16,16,723.465,18,130,1,itacbs,,0,1,0.9722464084625244
30,19,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_19.yaml,,,,,,,,,,symbotic.map,30,375,16.0,16,16,,19,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_19.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_19.out.yaml']' timed out after 10.0 seconds",1,0,12.3915696144104
20,13,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_13.yaml,1.6417599999999999,1.7295399999999999,14321,21.8169,13.136999999999999,2,40,45,22,symbotic.map,20,212,16.0,16,16,40.2846,13,175,1,itacbs,,0,1,0.1391899585723877
20,10,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_10.yaml,0.315729,0.369401,9139,22.9463,1.8899299999999999,4,9,9,17,symbotic.map,20,211,16.0,16,16,26.5906,10,140,1,itacbs,,0,1,0.16180872917175293
30,12,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_12.yaml,,,,,,,,,,symbotic.map,30,373,16.0,16,16,,12,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_30_test_12.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_30_test_12.out.yaml']' timed out after 10.0 seconds",1,0,12.841712236404419
20,14,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_14.yaml,0.285352,0.338702,9433,13.945,3.9418300000000004,0,12,13,22,symbotic.map,20,219,16.0,16,16,19.4987,14,191,1,itacbs,,0,1,0.10282540321350098
20,9,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_9.yaml,0.46815700000000005,0.195741,9436,31.465100000000003,1.6015000000000001,2,7,7,16,symbotic.map,20,209,16.0,16,16,45.0272,9,149,1,itacbs,,0,1,0.17035412788391113
20,12,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_12.yaml,1.4362000000000001,0.320459,10364,64.8352,27.0056,2,9,9,15,symbotic.map,20,213,16.0,16,16,94.3673,12,129,1,itacbs,,0,1,0.26052021980285645
20,18,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_18.yaml,0.605822,0.509968,11093,16.3808,2.4982699999999998,6,9,9,20,symbotic.map,20,213,16.0,16,16,20.6991,18,177,1,itacbs,,0,1,0.07370448112487793
20,16,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_16.yaml,0.25676699999999997,0.116,10129,16.057100000000002,1.0829,1,5,5,15,symbotic.map,20,216,16.0,16,16,18.013,16,160,1,itacbs,,0,1,0.07143974304199219
35,8,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_8.yaml,,,,,,,,,,symbotic.map,35,400,16.0,16,16,,8,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_8.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_8.out.yaml']' timed out after 10.0 seconds",1,0,12.962824583053589
20,19,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_19.yaml,1.1475199999999999,0.49458,13690,20.5841,8.303980000000001,3,22,27,19,symbotic.map,20,219,16.0,16,16,31.834099999999996,19,181,1,itacbs,,0,1,0.09106302261352539
20,15,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_15.yaml,1.5173299999999998,0.766546,13887,62.3839,20.4097,2,31,31,17,symbotic.map,20,220,16.0,16,16,86.55839999999999,15,178,1,itacbs,,0,1,0.24090862274169922
20,17,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_20_test_17.yaml,0.8166519999999999,0.235376,9064,35.270999999999994,1.30779,1,5,5,20,symbotic.map,20,209,16.0,16,16,38.2823,17,163,1,itacbs,,0,1,0.1782543659210205
35,3,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_3.yaml,,,,,,,,,,symbotic.map,35,418,16.0,16,16,,3,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_3.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_3.out.yaml']' timed out after 10.0 seconds",1,0,13.227614402770996
35,2,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_2.yaml,,,,,,,,,,symbotic.map,35,408,16.0,16,16,,2,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_2.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_2.out.yaml']' timed out after 10.0 seconds",1,0,13.442623376846313
35,15,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_15.yaml,,,,,,,,,,symbotic.map,35,402,16.0,16,16,,15,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_15.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_15.out.yaml']' timed out after 10.0 seconds",1,0,13.22316312789917
35,10,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_10.yaml,,,,,,,,,,symbotic.map,35,402,16.0,16,16,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_10.out.yaml']' timed out after 10.0 seconds",1,0,13.327253818511963
25,1,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_25_test_1.yaml,1.6840799999999998,0.5013310000000001,12709,18.2824,4.53603,2,10,11,24,symbotic.map,25,253,16.0,16,16,26.0585,1,216,1,itacbs,,0,1,0.10607004165649414
25,2,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_25_test_2.yaml,1.04717,0.240116,11606,17.789099999999998,0.658991,1,2,3,18,symbotic.map,25,255,16.0,16,16,21.0194,2,228,1,itacbs,,0,1,0.11806511878967285
35,4,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_4.yaml,,,,,,,,,,symbotic.map,35,409,16.0,16,16,,4,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_4.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_4.out.yaml']' timed out after 10.0 seconds",1,0,13.472544193267822
35,16,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_16.yaml,,,,,,,,,,symbotic.map,35,408,16.0,16,16,,16,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_16.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_16.out.yaml']' timed out after 10.0 seconds",1,0,13.288883209228516
25,3,1,0,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_030/symbotic_agents_25_test_3.yaml,0.39477,0.628793,12339,18.599600000000002,4.2816,4,9,11,24,symbotic.map,25,256,16.0,16,16,25.2647,3,212,1,itacbs,,0,1,0.08823537826538086
35,13,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_13.yaml,,,,,,,,,,symbotic.map,35,410,16.0,16,16,,13,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_13.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_13.out.yaml']' timed out after 10.0 seconds",1,0,13.446993589401245
35,6,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_6.yaml,,,,,,,,,,symbotic.map,35,397,16.0,16,16,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_6.out.yaml']' timed out after 10.0 seconds",1,0,13.561381101608276
35,5,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_5.yaml,,,,,,,,,,symbotic.map,35,386,16.0,16,16,,5,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_5.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_5.out.yaml']' timed out after 10.0 seconds",1,0,13.501100778579712
40,10,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_10.yaml,,,,,,,,,,symbotic.map,40,459,16.0,16,16,,10,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_10.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_10.out.yaml']' timed out after 10.0 seconds",1,0,13.341991424560547
35,12,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_12.yaml,,,,,,,,,,symbotic.map,35,406,16.0,16,16,,12,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_35_test_12.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_35_test_12.out.yaml']' timed out after 10.0 seconds",1,0,13.540689706802368
40,1,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_1.yaml,,,,,,,,,,symbotic.map,40,457,16.0,16,16,,1,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_1.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_1.out.yaml']' timed out after 10.0 seconds",1,0,13.511420965194702
40,6,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_6.yaml,,,,,,,,,,symbotic.map,40,440,16.0,16,16,,6,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_6.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_6.out.yaml']' timed out after 10.0 seconds",1,0,13.479832410812378
40,11,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_11.yaml,,,,,,,,,,symbotic.map,40,445,16.0,16,16,,11,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_11.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_11.out.yaml']' timed out after 10.0 seconds",1,0,13.464265823364258
40,0,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_0.yaml,,,,,,,,,,symbotic.map,40,447,16.0,16,16,,0,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_0.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_0.out.yaml']' timed out after 10.0 seconds",1,0,13.457647800445557
40,4,0,124,,build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_4.yaml,,,,,,,,,,symbotic.map,40,462,16.0,16,16,,4,,0,itacbs,"Command '['third_party/ITA-CBS2/build/ITACBS_remake', '-i', 'build/fixtures/symbotic_itacbs_normalized/paper_symbotic_39_37_ratio_000/symbotic_agents_40_test_4.yaml', '-o', 'build/results/symbotic_exp1_exp2_itacbs_10s_adaptive/rows_itacbs_outputs/paper_symbotic_39_37_ratio_000_symbotic_agents_40_test_4.out.yaml']' timed out after 10.0 seconds",1,0,13.538796424865723
